"";"t_ind";"semana_ano";"semana_mes";"mes";"ano";"Data";"y_sim[1]";"Y_signal";"x[1]";"x[2]";"x[3]";"ct[1]";"General_Params";"beta_0";"sigma_e";"M";"C";"C_used";"Generation_Adstock_Method";"TEMPORAL";"Y_temporal";"RE_Signal_Y_temporal";"RE_Signal_basalTrend";"trend";"RE_Temporal_trend";"seasonal";"Temporal_Params";"Trend_Method";"tau";"sigma_psi";"psi[1]";"psi[2]";"psi[3]";"psi[4]";"psi[5]";"psi[6]";"psi[7]";"psi[8]";"psi[9]";"psi[10]";"psi[11]";"psi[12]";"MARKETING";"Y_Marketing";"RE_Signal_Y_Marketing";"Channel[1]";"x[1]";"x_pre_ads[1]";"x_ads[1]";"x_sat[1]";"x_hilladstocked[1]";"Params_Channel[1]";"beta_x[1]";"theta_x[1]";"shape_x[1]";"scale_x[1]";"lambda_x[1]";"gamma_w_x[1]";"alpha_x[1]";"w_x[1]";"ROI_x[1]";"RE_advertising_x[1]";"RE_Signal_x[1]";"Channel[2]";"x[2]";"x_pre_ads[2]";"x_ads[2]";"x_sat[2]";"x_hilladstocked[2]";"Params_Channel[2]";"beta_x[2]";"theta_x[2]";"shape_x[2]";"scale_x[2]";"lambda_x[2]";"gamma_w_x[2]";"alpha_x[2]";"w_x[2]";"ROI_x[2]";"RE_advertising_x[2]";"RE_Signal_x[2]";"Channel[3]";"x[3]";"x_pre_ads[3]";"x_ads[3]";"x_sat[3]";"x_hilladstocked[3]";"Params_Channel[3]";"beta_x[3]";"theta_x[3]";"shape_x[3]";"scale_x[3]";"lambda_x[3]";"gamma_w_x[3]";"alpha_x[3]";"w_x[3]";"ROI_x[3]";"RE_advertising_x[3]";"RE_Signal_x[3]";"CONTROL";"Y_Control";"RE_Signal_Y_Control";"Control[1]";"ct[1]";"ct_impact[1]";"params_Control[1]";"beta_ct[1]";"RE_Signal_ct[1]";"fake_date"
"t= 106";106;3;3;1;2002;NA;27517,4853603455;22187,6323284675;926,617945621682;711,797870464238;108,932402586232;60,6403218116611;NA;7000;3500;3;1;1;2;NA;17600;0,602927017695467;0,208377957837389;13750;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;3678,02750129253;0,166540648436145;NA;926,617945621682;1096,19762894437;878,363484731069;0,113336436921836;1700,04655382753;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;711,797870464238;957,380395502202;675,638952365704;0,611013903099466;1833,0417092984;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;108,932402586232;153,567635799352;138,224694688885;0,0289878476333201;144,939238166601;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;909,604827174917;0,230532333868388;NA;60,6403218116611;909,604827174917;NA;15;0,230532333868388;2002-01-18
"t= 107";107;4;4;1;2002;NA;27227,6236064382;24651,9553163795;73,4052642158954;856,885947886154;2364,12883607947;30,7681947015226;NA;7000;3500;3;1;1;2;NA;17725;0,602927017695467;0,208377957837389;13875;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6465,43239585669;0,166540648436145;NA;73,4052642158954;291,719003359199;233,749201409615;0,00464811637553069;69,7217456329603;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;856,885947886154;1133,62068385198;800,014596931528;0,669302665506129;2007,90799651839;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;2364,12883607947;2379,47895344699;2141,74523262555;0,877560530741067;4387,80265370534;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;461,522920522839;0,230532333868388;NA;30,7681947015226;461,522920522839;NA;15;0,230532333868388;2002-01-25
"t= 108";108;5;1;2;2002;NA;31446,8128634834;31938,1401264903;21,7677193152156;666,230065451876;895,411052385317;607,0591439493;NA;7000;3500;3;1;1;2;NA;17850;0,602927017695467;0,208377957837389;14000;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4982,2529672508;0,166540648436145;NA;21,7677193152156;77,5421435015663;62,1331278057422;0,000170082323657706;2,55123485486559;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;666,230065451876;1004,4516414961;708,857898021242;0,627982282613632;1883,9468478409;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;895,411052385317;1133,25046053029;1020,02741721898;0,619150976911008;3095,75488455504;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;9105,8871592395;0,230532333868388;NA;607,0591439493;9105,8871592395;NA;15;0,230532333868388;2002-02-01
"t= 109";109;6;2;2;2002;NA;23587,9344415692;28526,6314995523;1443,68325091356;265,081254039405;62,3199556303996;401,25931892544;NA;7000;3500;3;1;1;2;NA;17975;0,602927017695467;0,208377957837389;14125;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4532,74171567074;0,166540648436145;NA;1443,68325091356;1458,38594891021;1168,5784847037;0,206951838373417;3104,27757560126;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;265,081254039405;561,288551487256;396,110480936666;0,4135346205415;1240,6038616245;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;62,3199556303996;175,611281632312;158,065960065088;0,0375720556889945;187,860278444973;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;6018,8897838816;0,230532333868388;NA;401,25931892544;6018,8897838816;NA;15;0,230532333868388;2002-02-08
"t= 110";110;7;3;2;2002;NA;32516,4196304602;33017,0842324293;1475,57744580328;826,617258441304;1435,44828285913;331,136343535036;NA;7000;3500;3;1;1;2;NA;18100;0,602927017695467;0,208377957837389;14250;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9950,03907940375;0,166540648436145;NA;1475,57744580328;1765,77204687233;1414,88144781437;0,296242890347329;4443,64335520994;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;826,617258441304;989,23826113672;698,121567492393;0,622618587503772;1867,85576251131;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1435,44828285913;1452,9985177821;1307,82944894879;0,727707992336499;3638,5399616825;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;4967,04515302554;0,230532333868388;NA;331,136343535036;4967,04515302554;NA;15;0,230532333868388;2002-02-15
"t= 111";111;8;4;2;2002;NA;28664,6553370166;25571,3526626977;705,585431247581;666,402397431454;803,798963944274;85,2249967865646;NA;7000;3500;3;1;1;2;NA;18225;0,602927017695467;0,208377957837389;14375;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6067,97771089928;0,166540648436145;NA;705,585431247581;1058,6223921993;848,255121954569;0,104864830301978;1572,97245452968;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;666,402397431454;956,233099594592;674,829286940432;0,610586326128642;1831,75897838592;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;803,798963944274;948,862402838877;854,06156871186;0,532649255596736;2663,24627798368;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;1278,37495179847;0,230532333868388;NA;85,2249967865646;1278,37495179847;NA;15;0,230532333868388;2002-02-22
"t= 112";112;9;1;3;2002;NA;28043,1800256966;25897,8782775726;472,200606550679;636,598560009941;196,246061281973;313,906719442457;NA;7000;3500;3;1;1;2;NA;18350;0,602927017695467;0,208377957837389;14500;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2839,27748593575;0,166540648436145;NA;472,200606550679;683,890256639635;547,988987692015;0,0378107329932921;567,160994899382;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;636,598560009941;918,072026358158;647,898395453887;0,595966986548072;1787,90095964421;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;196,246061281973;291,042760460622;261,964680882648;0,0968431062784306;484,215531392153;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;4708,60079163685;0,230532333868388;NA;313,906719442457;4708,60079163685;NA;15;0,230532333868388;2002-03-01
"t= 113";113;10;2;3;2002;NA;38018,1141334785;38896,0391681578;721,315523668322;245,435147204884;2377,46303485883;926,646522013471;NA;7000;3500;3;1;1;2;NA;18475;0,602927017695467;0,208377957837389;14625;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6521,34133795576;0,166540648436145;NA;721,315523668322;855,783681794787;685,724104002234;0,0644004017616367;966,006026424551;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;245,435147204884;518,709596954613;366,06181859888;0,385158679768815;1155,47603930644;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;2377,46303485883;2406,56107890933;2166,12158317671;0,879971854444952;4399,85927222476;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;13899,6978302021;0,230532333868388;NA;926,646522013471;13899,6978302021;NA;15;0,230532333868388;2002-03-08
"t= 114";114;11;3;3;2002;NA;32852,1460921896;30010,9531295589;1095,87334380964;845,294581826807;62,2935205557756;446,682131849229;NA;7000;3500;3;1;1;2;NA;18600;0,602927017695467;0,208377957837389;14750;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4710,72115182043;0,166540648436145;NA;1095,87334380964;1264,66915625531;1013,3566957174;0,154504810406686;2317,57215610029;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;845,294581826807;994,211861119816;701,631518080322;0,624384510893257;1873,15353267977;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;62,2935205557756;302,806083618422;272,552730529633;0,103999092608074;519,99546304037;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;6700,23197773844;0,230532333868388;NA;446,682131849229;6700,23197773844;NA;15;0,230532333868388;2002-03-15
"t= 115";115;12;4;3;2002;NA;27283,0648667562;28200,7719987642;1949,00131861666;998,394259534524;348,757844939332;16,2620341870934;NA;7000;3500;3;1;1;2;NA;18725;0,602927017695467;0,208377957837389;14875;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9231,84148595775;0,166540648436145;NA;1949,00131861666;2200,80621317773;1763,46651696933;0,421976660533129;6329,64990799694;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;998,394259534524;1291,25995845127;911,26320285905;0,711018445213612;2133,05533564083;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;348,757844939332;378,95807340478;341,096375701872;0,153827248463996;769,136242319979;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;243,930512806401;0,230532333868388;NA;16,2620341870934;243,930512806401;NA;15;0,230532333868388;2002-03-22
"t= 116";116;13;5;3;2002;NA;26367,8082269762;29560,3313059715;712,040481414431;669,655678920118;2160,37814936148;172,434913227335;NA;7000;3500;3;1;1;2;NA;18850;0,602927017695467;0,208377957837389;15000;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;8123,80760756146;0,166540648436145;NA;712,040481414431;1151,4462030795;922,633175544467;0,126288988991678;1894,33483487517;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;669,655678920118;1051,87721811942;742,326900578278;0,644001014850089;1932,00304455026;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;2160,37814936148;2198,25433209583;1978,62676156241;0,859493945627205;4297,46972813603;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;2586,52369841002;0,230532333868388;NA;172,434913227335;2586,52369841002;NA;15;0,230532333868388;2002-03-29
"t= 117";117;14;1;4;2002;NA;36732,072334026;37969,379501852;1599,67498112068;622,232756077049;1871,45571560741;281,881556147709;NA;7000;3500;3;1;1;2;NA;22975;0,602927017695467;0,208377957837389;15125;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;10766,1561596363;0,166540648436145;NA;1599,67498112068;1828,81011689871;1465,39272187396;0,314846051541442;4722,69077312163;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;622,232756077049;935,807896820516;660,414888370159;0,602858588098157;1808,57576429447;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1871,45571560741;2091,04340251351;1882,12727498965;0,84697792444404;4234,8896222202;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;4228,22334221564;0,230532333868388;NA;281,881556147709;4228,22334221564;NA;15;0,230532333868388;2002-04-05
"t= 118";118;15;2;4;2002;NA;45501,1452250383;45587,2790413075;1476,79860943945;801,043487365667;2343,0679948022;753,205012297258;NA;7000;3500;3;1;1;2;NA;23100;0,602927017695467;0,208377957837389;15250;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;11189,2038568486;0,166540648436145;NA;1476,79860943945;1840,80723546909;1475,00579765152;0,318382936093756;4775,74404140634;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;801,043487365667;1074,93897029902;758,601955045183;0,651423820619128;1954,27146185738;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;2343,0679948022;2552,16610570149;2297,17921305265;0,891837670716983;4459,18835358492;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;11298,0751844589;0,230532333868388;NA;753,205012297258;11298,0751844589;NA;15;0,230532333868388;2002-04-12
"t= 119";119;16;3;4;2002;NA;40566,7001388188;38288,9144877574;927,183366449541;641,613900612818;442,235927933616;593,458035495132;NA;7000;3500;3;1;1;2;NA;23225;0,602927017695467;0,208377957837389;15375;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6162,04395533044;0,166540648436145;NA;927,183366449541;1292,22641143357;1035,43782967434;0,161676444481622;2425,14666722433;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;641,613900612818;956,008598200296;674,670852646645;0,610502578465409;1831,50773539623;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;442,235927933616;697,417662719271;627,738670314376;0,381077910541977;1905,38955270989;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;8901,87053242698;0,230532333868388;NA;593,458035495132;8901,87053242698;NA;15;0,230532333868388;2002-04-19
"t= 120";120;17;4;4;2002;NA;43857,8827590837;38983,3413900332;1592,02531585434;628,465722489835;2037,19811086647;319,817696465179;NA;7000;3500;3;1;1;2;NA;23350;0,602927017695467;0,208377957837389;15500;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;10836,0759430555;0,166540648436145;NA;1592,02531585434;1849,33133337079;1481,83600430352;0,320894671489566;4813,42007234349;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;628,465722489835;909,844090950671;642,091807304637;0,592711211235352;1778,13363370606;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;2037,19811086647;2106,72383932346;1896,24107949906;0,848904447401197;4244,52223700599;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;4797,26544697769;0,230532333868388;NA;319,817696465179;4797,26544697769;NA;15;0,230532333868388;2002-04-26
"t= 121";121;18;1;5;2002;NA;40369,4821213871;41971,9190268797;518,318168663784;31,7196673277919;1405,60167487048;864,302688278258;NA;7000;3500;3;1;1;2;NA;23475;0,602927017695467;0,208377957837389;15625;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5532,37870270579;0,166540648436145;NA;518,318168663784;885,624955368149;709,635380903965;0,0697602540047295;1046,40381007094;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;31,7196673277919;299,632809288769;211,455758143097;0,215702468600714;647,10740580214;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1405,60167487048;1616,08691323127;1454,62368427657;0,767773497366541;3838,86748683271;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;12964,5403241739;0,230532333868388;NA;864,302688278258;12964,5403241739;NA;15;0,230532333868388;2002-05-03
"t= 122";122;19;2;5;2002;NA;32366,951040509;30948,5775003735;112,648437450024;1042,43116619254;819,509417915171;168,980097630993;NA;7000;3500;3;1;1;2;NA;23600;0,602927017695467;0,208377957837389;15750;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4813,8760359086;0,166540648436145;NA;112,648437450024;287,410550748551;230,296915663903;0,00447915070238684;67,1872605358026;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;1042,43116619254;1125,83255673151;794,518388660202;0,667009882181375;2001,02964654412;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;819,509417915171;980,883802438818;882,883710565993;0,549131825765734;2745,65912882867;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;2534,70146446489;0,230532333868388;NA;168,980097630993;2534,70146446489;NA;15;0,230532333868388;2002-05-10
"t= 123";123;20;3;5;2002;NA;38992,4675127576;36962,4475170441;264,952559181807;674,958372983683;221,2225866423;712,697591632605;NA;7000;3500;3;1;1;2;NA;23725;0,602927017695467;0,208377957837389;15875;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2546,98364255501;0,166540648436145;NA;264,952559181807;320,951175945198;257,172416622755;0,0058941152060646;88,411728090969;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;674,958372983683;1007,51106740817;711,016984762294;0,629047402227394;1887,14220668218;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;221,2225866423;319,266743293389;287,368805844634;0,114285941556371;571,429707781857;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;10690,4638744891;0,230532333868388;NA;712,697591632605;10690,4638744891;NA;15;0,230532333868388;2002-05-17
"t= 124";124;21;4;5;2002;NA;25513,2878910751;29370,6287867362;1386,52890788143;661,30549803633;216,790322625713;17,5051325932145;NA;7000;3500;3;1;1;2;NA;23850;0,602927017695467;0,208377957837389;16000;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5258,05179783802;0,166540648436145;NA;1386,52890788143;1448,1719025651;1160,3941526964;0,20408292192419;3061,24382886285;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;661,30549803633;958,468245906614;676,406666130285;0,611418695387466;1834,2560861624;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;216,790322625713;248,513277143965;223,684317861354;0,0725103765625539;362,55188281277;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;262,576988898218;0,230532333868388;NA;17,5051325932145;262,576988898218;NA;15;0,230532333868388;2002-05-24
"t= 125";125;22;5;5;2002;NA;39125,6749204131;43451,6042800176;417,952434558116;1226,8484766471;627,367067760518;989,37820433639;NA;7000;3500;3;1;1;2;NA;23975;0,602927017695467;0,208377957837389;16125;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4635,93121497171;0,166540648436145;NA;417,952434558116;706,757506001275;566,312104167688;0,040918538883142;613,778083247131;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;1226,8484766471;1514,13202111373;1068,54765075069;0,757527466650857;2272,58239995257;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;627,367067760518;652,077835307427;586,928744651149;0,349914146354402;1749,57073177201;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;14840,6730650458;0,230532333868388;NA;989,37820433639;14840,6730650458;NA;15;0,230532333868388;2002-05-31
"t= 126";126;23;2;6;2002;NA;38221,019635904;44044,8023190499;92,1826650390431;392,322302045947;1407,71800072853;770,103399176151;NA;7000;3500;3;1;1;2;NA;27100;0,602927017695467;0,208377957837389;16250;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5393,25133140767;0,166540648436145;NA;92,1826650390431;233,353928739378;186,982314695015;0,00266542958129777;39,9814437194665;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;392,322302045947;838,118215933907;591,473688026752;0,562672066766065;1688,01620029819;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1407,71800072853;1472,84383331748;1325,69201918765;0,733050737478;3665,25368739;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;11551,5509876423;0,230532333868388;NA;770,103399176151;11551,5509876423;NA;15;0,230532333868388;2002-06-07
"t= 127";127;24;3;6;2002;NA;52164,7337368207;52025,3169107087;1653,20559492204;833,329809812395;1648,64999962659;978,354729013517;NA;7000;3500;3;1;1;2;NA;27225;0,602927017695467;0,208377957837389;16375;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;10124,995975506;0,166540648436145;NA;1653,20559492204;1699,45245657522;1361,74075046092;0,276686360429286;4150,29540643929;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;833,329809812395;1079,2981117714;761,678272245165;0,65280099929606;1958,40299788818;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;1648,64999962659;1795,91226069967;1616,48268289799;0,803259514235698;4016,29757117849;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;14675,3209352028;0,230532333868388;NA;978,354729013517;14675,3209352028;NA;15;0,230532333868388;2002-06-14
"t= 128";128;25;4;6;2002;NA;55673,9555279184;50102,1002099514;1236,01015823911;686,47590257102;2368,50393063946;854,093376547098;NA;7000;3500;3;1;1;2;NA;27350;0,602927017695467;0,208377957837389;16500;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9940,6995617449;0,166540648436145;NA;1236,01015823911;1573,68220330154;1260,96330392752;0,239909075904606;3598,63613856909;NA;15000;0,2;0,001;0,001;0,001;2000;2,5;0,801282051282051;2,31659820746186;0,355444315968585;0,05919592686435;NA;686,47590257102;1004,90876156835;709,180495108218;0,628141711414587;1884,42513424376;NA;3000;0,3;0,001;0,001;0,001;500;1,5;0,705716302046577;2,76410244442445;0,268839100802186;0,0447726381725862;NA;2368,50393063946;2548,07347767716;2293,49547945739;0,891527657786409;4457,63828893205;NA;5000;0,1;0,001;0,001;0,001;800;2;0,9000900090009;2,61867903405258;0,375716583229229;0,0625720833992084;NA;12811,4006482065;0,230532333868388;NA;854,093376547098;12811,4006482065;NA;15;0,230532333868388;2002-06-21
