"";"t_ind";"semana_ano";"semana_mes";"mes";"ano";"Data";"y_sim[1]";"Y_signal";"x[1]";"x[2]";"x[3]";"ct[1]";"General_Params";"beta_0";"sigma_e";"M";"C";"C_used";"Generation_Adstock_Method";"TEMPORAL";"Y_temporal";"RE_Signal_Y_temporal";"RE_Signal_basalTrend";"trend";"RE_Temporal_trend";"seasonal";"Temporal_Params";"Trend_Method";"tau";"sigma_psi";"psi[1]";"psi[2]";"psi[3]";"psi[4]";"psi[5]";"psi[6]";"psi[7]";"psi[8]";"psi[9]";"psi[10]";"psi[11]";"psi[12]";"MARKETING";"Y_Marketing";"RE_Signal_Y_Marketing";"Channel[1]";"x[1]";"x_pre_ads[1]";"x_ads[1]";"x_sat[1]";"x_hilladstocked[1]";"Params_Channel[1]";"beta_x[1]";"theta_x[1]";"shape_x[1]";"scale_x[1]";"lambda_x[1]";"gamma_w_x[1]";"alpha_x[1]";"w_x[1]";"ROI_x[1]";"RE_advertising_x[1]";"RE_Signal_x[1]";"Channel[2]";"x[2]";"x_pre_ads[2]";"x_ads[2]";"x_sat[2]";"x_hilladstocked[2]";"Params_Channel[2]";"beta_x[2]";"theta_x[2]";"shape_x[2]";"scale_x[2]";"lambda_x[2]";"gamma_w_x[2]";"alpha_x[2]";"w_x[2]";"ROI_x[2]";"RE_advertising_x[2]";"RE_Signal_x[2]";"Channel[3]";"x[3]";"x_pre_ads[3]";"x_ads[3]";"x_sat[3]";"x_hilladstocked[3]";"Params_Channel[3]";"beta_x[3]";"theta_x[3]";"shape_x[3]";"scale_x[3]";"lambda_x[3]";"gamma_w_x[3]";"alpha_x[3]";"w_x[3]";"ROI_x[3]";"RE_advertising_x[3]";"RE_Signal_x[3]";"CONTROL";"Y_Control";"RE_Signal_Y_Control";"Control[1]";"ct[1]";"ct_impact[1]";"params_Control[1]";"beta_ct[1]";"RE_Signal_ct[1]";"fake_date"
"t= 104";108;1;1;1;2002;NA;24332,732187329;30219,1927380942;1605,86030343069;230,201124860263;1084,87199727826;438,50757763721;NA;7000;3500;3;1;1;3;NA;17350;0,604986067048119;0,209089587083715;13500;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6291,57907353601;0,163694310673974;NA;1605,86030343069;1805,16698634235;1335,77921015092;0,267159748366924;4007,39622550386;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;230,201124860263;965,066399030635;1039,90837168676;0,749963883859517;2249,89165157855;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1084,87199727826;5,67819530023012;66,4799496743275;0,00685823929072104;34,2911964536052;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;6577,61366455816;0,231319622277907;NA;438,50757763721;6577,61366455816;NA;15;0,231319622277907;2002-01-04
"t= 105";109;2;2;1;2002;NA;33643,5622761426;37334,9480980186;503,581689788041;633,110493948037;337,200511162141;948,797323042527;NA;7000;3500;3;1;1;3;NA;17475;0,604986067048119;0,209089587083715;13625;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5627,9882523807;0,163694310673974;NA;503,581689788041;975,422947309429;721,78901119842;0,0725660781564814;1088,49117234722;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;633,110493948037;388,279463890728;418,390968185802;0,433573091661402;1300,7192749842;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;337,200511162141;92,6601786524424;1084,85948226876;0,647755561009855;3238,77780504928;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14231,9598456379;0,231319622277907;NA;948,797323042527;14231,9598456379;NA;15;0,231319622277907;2002-01-11
"t= 106";110;3;3;1;2002;NA;27930,8386875698;22600,9856556917;926,617945621682;711,797870464238;108,932402586232;60,6403218116611;NA;7000;3500;3;1;1;3;NA;17600;0,604986067048119;0,209089587083715;13750;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4091,3808285168;0,163694310673974;NA;926,617945621682;1181,53908760154;874,309889965771;0,112179536062706;1682,69304094059;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;711,797870464238;532,511685315658;573,808558806944;0,551450140197131;1654,35042059139;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;108,932402586232;28,8018046817464;337,2096985982;0,150867473396965;754,337366984826;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;909,604827174917;0,231319622277907;NA;60,6403218116611;909,604827174917;NA;15;0,231319622277907;2002-01-18
"t= 107";111;4;4;1;2002;NA;22816,6858403765;20241,0175503178;73,4052642158954;856,885947886154;2364,12883607947;30,7681947015226;NA;7000;3500;3;1;1;3;NA;17725;0,604986067048119;0,209089587083715;13875;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2054,49462979495;0,163694310673974;NA;73,4052642158954;382,062054010918;282,716531266407;0,00745679903645406;111,851985546811;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;856,885947886154;638,032951808323;687,513116883914;0,617206793552297;1851,62038065689;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;2364,12883607947;9,30439020538747;108,935209146363;0,0182044527182494;91,0222635912471;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;461,522920522839;0,231319622277907;NA;30,7681947015226;461,522920522839;NA;15;0,231319622277907;2002-01-25
"t= 108";112;5;1;2;2002;NA;32995,7937812832;33487,1210442902;21,7677193152156;666,230065451876;895,411052385317;607,0591439493;NA;7000;3500;3;1;1;3;NA;17850;0,604986067048119;0,209089587083715;14000;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6531,23388505066;0,163694310673974;NA;21,7677193152156;114,725170093067;84,8938066399385;0,000371068293947933;5,566024409219;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;666,230065451876;766,484936261013;825,926695603785;0,679798704998017;2039,39611499405;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;895,411052385317;201,922954957262;2364,10112260602;0,897254349129478;4486,27174564739;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;9105,8871592395;0,231319622277907;NA;607,0591439493;9105,8871592395;NA;15;0,231319622277907;2002-02-01
"t= 109";113;6;2;2;2002;NA;26400,9355933894;31339,6326513726;1443,68325091356;265,081254039405;62,3199556303996;401,25931892544;NA;7000;3500;3;1;1;3;NA;17975;0,604986067048119;0,209089587083715;14125;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7345,74286749099;0,163694310673974;NA;1443,68325091356;1471,49321020383;1088,86881542811;0,17945864530043;2691,87967950645;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;265,081254039405;651,238869526779;701,74316820994;0,624440485308782;1873,32145592635;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;62,3199556303996;76,4805227923744;895,429099822835;0,556108346411638;2780,54173205819;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;6018,8897838816;0,231319622277907;NA;401,25931892544;6018,8897838816;NA;15;0,231319622277907;2002-02-08
"t= 110";114;7;3;2;2002;NA;27931,6912627258;28432,3558646949;1475,57744580328;826,617258441304;1435,44828285913;331,136343535036;NA;7000;3500;3;1;1;3;NA;18100;0,604986067048119;0,209089587083715;14250;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5365,31071166935;0,163694310673974;NA;1475,57744580328;1858,98517966489;1375,60335069417;0,281782517861743;4226,73776792614;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;826,617258441304;324,921637015165;350,119671365234;0,369468034496491;1108,40410348947;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1435,44828285913;5,32375573897627;62,3301938190135;0,0060337680507465;30,1688402537325;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;4967,04515302554;0,231319622277907;NA;331,136343535036;4967,04515302554;NA;15;0,231319622277907;2002-02-15
"t= 111";115;8;4;2;2002;NA;30040,4099372604;26947,1072629415;705,585431247581;666,402397431454;803,798963944274;85,2249967865646;NA;7000;3500;3;1;1;3;NA;18225;0,604986067048119;0,209089587083715;14375;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7443,73231114301;0,163694310673974;NA;705,585431247581;1195,25420746188;884,458741630344;0,115085420285524;1726,28130428287;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;666,402397431454;669,551951402527;721,476449954184;0,63414428157772;1902,43284473316;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;803,798963944274;122,603279945404;1435,43140905132;0,763003632425397;3815,01816212699;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;1278,37495179847;0,231319622277907;NA;85,2249967865646;1278,37495179847;NA;15;0,231319622277907;2002-02-22
"t= 112";116;9;1;3;2002;NA;30223,3199941187;28078,0182459948;472,200606550679;636,598560009941;196,246061281973;313,906719442457;NA;7000;3500;3;1;1;3;NA;18350;0,604986067048119;0,209089587083715;14500;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5019,41745435791;0,163694310673974;NA;472,200606550679;787,161101498078;582,479871599658;0,0437712658535783;656,568987803675;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;636,598560009941;637,649256214985;687,099665270541;0,616993584124948;1850,98075237484;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;196,246061281973;68,654858989388;803,806725409321;0,502373542835879;2511,8677141794;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;4708,60079163685;0,231319622277907;NA;313,906719442457;4708,60079163685;NA;15;0,231319622277907;2002-03-01
"t= 113";117;10;2;3;2002;NA;34519,4652860344;35397,3903207137;721,315523668322;245,435147204884;2377,46303485883;926,646522013471;NA;7000;3500;3;1;1;3;NA;18475;0,604986067048119;0,209089587083715;14625;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;3022,69249051163;0,163694310673974;NA;721,315523668322;921,838906716896;682,138137921361;0,0636151036638775;954,226554958163;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;245,435147204884;599,465753531964;645,954989484211;0,594881495583307;1784,64448674992;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;2377,46303485883;16,7624354246374;196,253528546984;0,0567642897607086;283,821448803543;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;13899,6978302021;0,231319622277907;NA;926,646522013471;13899,6978302021;NA;15;0,231319622277907;2002-03-08
"t= 114";118;11;3;3;2002;NA;35848,8404048194;33007,6474421887;1095,87334380964;845,294581826807;62,2935205557756;446,682131849229;NA;7000;3500;3;1;1;3;NA;18600;0,604986067048119;0,209089587083715;14750;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7707,41546445028;0,163694310673974;NA;1095,87334380964;1331,74342730358;985,457410259712;0,145605592742682;2184,08389114024;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;845,294581826807;301,711144306403;325,109179130646;0,343965829972548;1031,89748991764;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;62,2935205557756;203,061935113913;2377,43622988758;0,898286816678479;4491,4340833924;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;6700,23197773844;0,231319622277907;NA;446,682131849229;6700,23197773844;NA;15;0,231319622277907;2002-03-15
"t= 115";119;12;4;3;2002;NA;25993,3006555715;26911,0077875795;1949,00131861666;998,394259534524;348,757844939332;16,2620341870934;NA;7000;3500;3;1;1;3;NA;18725;0,604986067048119;0,209089587083715;14875;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7942,07727477309;0,163694310673974;NA;1949,00131861666;2296,63854357987;1699,45608520202;0,399608331617451;5994,12497426176;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;998,394259534524;679,504552265663;732,200886084205;0,639263790820219;1917,79137246066;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;348,757844939332;5,3230533409807;62,3219701879251;0,00603218561013447;30,1609280506724;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;243,930512806401;0,231319622277907;NA;16,2620341870934;243,930512806401;NA;15;0,231319622277907;2002-03-22
"t= 116";120;13;5;3;2002;NA;23344,4398830455;26536,9629620408;712,040481414431;669,655678920118;2160,37814936148;172,434913227335;NA;7000;3500;3;1;1;3;NA;18850;0,604986067048119;0,209089587083715;15000;0,657277268651676;-3150;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5100,43926363076;0,163694310673974;NA;712,040481414431;1315,14806787287;973,177252091388;0,141748775115268;2126,23162672902;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;669,655678920118;886,24425920572;954,973487247171;0,725241708557406;2175,72512567222;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;2160,37814936148;29,7878561079563;348,754326023761;0,159696502245905;798,482511229527;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;2586,52369841002;0,231319622277907;NA;172,434913227335;2586,52369841002;NA;15;0,231319622277907;2002-03-29
"t= 117";121;14;1;4;2002;NA;36851,3174819973;38088,6246498232;1599,67498112068;622,232756077049;1871,45571560741;281,881556147709;NA;7000;3500;3;1;1;3;NA;22975;0,604986067048119;0,209089587083715;15125;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;10885,4013076076;0,163694310673974;NA;1599,67498112068;1942,86177273235;1437,66996840073;0,304637946911215;4569,56920366822;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;622,232756077049;680,161311576682;732,908577810285;0,639597891581817;1918,79367474545;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1871,45571560741;184,520636781403;2160,35588747809;0,879407685838783;4397,03842919392;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;4228,22334221564;0,231319622277907;NA;281,881556147709;4228,22334221564;NA;15;0,231319622277907;2002-04-05
"t= 118";122;15;2;4;2002;NA;45047,964440103;45134,0982563722;1476,79860943945;801,043487365667;2343,0679948022;753,205012297258;NA;7000;3500;3;1;1;3;NA;23100;0,604986067048119;0,209089587083715;15250;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;10736,0230719133;0,163694310673974;NA;1476,79860943945;1983,64059078266;1467,84529166902;0,315748591131541;4736,22886697312;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;801,043487365667;592,692012135403;638,655936908138;0,590766912949585;1772,30073884875;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;2343,0679948022;159,845355817221;1871,45926628715;0,845498693218287;4227,49346609144;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;11298,0751844589;0,231319622277907;NA;753,205012297258;11298,0751844589;NA;15;0,231319622277907;2002-04-12
"t= 119";123;16;3;4;2002;NA;43423,5573099215;41145,7716588601;927,183366449541;641,613900612818;442,235927933616;593,458035495132;NA;7000;3500;3;1;1;3;NA;23225;0,604986067048119;0,209089587083715;15375;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9018,90112643311;0,163694310673974;NA;927,183366449541;1440,65566832585;1066,04979223279;0,171793710439322;2576,90565658983;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;641,613900612818;710,771365819281;765,892475805943;0,65467445944817;1964,02337834451;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;442,235927933616;200,125975232612;2343,06219820417;0,895594418299756;4477,97209149878;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;8901,87053242698;0,231319622277907;NA;593,458035495132;8901,87053242698;NA;15;0,231319622277907;2002-04-19
"t= 120";124;17;4;4;2002;NA;40690,1608092407;35815,6194401902;1592,02531585434;628,465722489835;2037,19811086647;319,817696465179;NA;7000;3500;3;1;1;3;NA;23350;0,604986067048119;0,209089587083715;15500;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7668,35399321253;0,163694310673974;NA;1592,02531585434;1968,34033119738;1456,52347556084;0,311581303290881;4673,71954936321;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;628,465722489835;621,886619661643;670,11461872023;0,608082929682611;1824,24878904783;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;2037,19811086647;37,77431567022;442,259286966867;0,234077130960298;1170,38565480149;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;4797,26544697769;0,231319622277907;NA;319,817696465179;4797,26544697769;NA;15;0,231319622277907;2002-04-26
"t= 121";125;18;1;5;2002;NA;42166,7590136456;43769,1959191382;518,318168663784;31,7196673277919;1405,60167487048;864,302688278258;NA;7000;3500;3;1;1;3;NA;23475;0,604986067048119;0,209089587083715;15625;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;7329,6555949643;0,163694310673974;NA;518,318168663784;1029,44389598994;761,763185724106;0,0821741545935947;1232,61231890392;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;31,7196673277919;588,779227920338;634,439711925135;0,588362767493214;1765,08830247964;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1405,60167487048;173,999792480969;2037,1785111036;0,866390994716147;4331,95497358074;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;12964,5403241739;0,231319622277907;NA;864,302688278258;12964,5403241739;NA;15;0,231319622277907;2002-05-03
"t= 122";126;19;2;5;2002;NA;31870,6586955372;30452,2851554017;112,648437450024;1042,43116619254;819,509417915171;168,980097630993;NA;7000;3500;3;1;1;3;NA;23600;0,604986067048119;0,209089587083715;15750;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4317,58369093683;0,163694310673974;NA;112,648437450024;376,876992446343;278,879713125087;0,0072081781121098;108,122671681647;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;1042,43116619254;141,613126923208;152,595382427679;0,144275062127602;432,825186382805;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;819,509417915171;120,056121144069;1405,60943570033;0,755327166574475;3776,63583287238;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;2534,70146446489;0,231319622277907;NA;168,980097630993;2534,70146446489;NA;15;0,231319622277907;2002-05-10
"t= 123";127;20;3;5;2002;NA;41170,0829936312;39140,0629979177;264,952559181807;674,958372983683;221,2225866423;712,697591632605;NA;7000;3500;3;1;1;3;NA;23725;0,604986067048119;0,209089587083715;15875;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4724,59912342863;0,163694310673974;NA;264,952559181807;359,819860883995;266,257854926826;0,00642512650643516;96,3768975965274;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;674,958372983683;789,365163878123;850,581310321519;0,689325505299457;2067,97651589837;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;221,2225866423;69,9966747943251;819,51661956897;0,512049141986747;2560,24570993374;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;10690,4638744891;0,231319622277907;NA;712,697591632605;10690,4638744891;NA;15;0,231319622277907;2002-05-17
"t= 124";128;21;4;5;2002;NA;25222,6612517207;29080,0021473819;1386,52890788143;661,30549803633;216,790322625713;17,5051325932145;NA;7000;3500;3;1;1;3;NA;23850;0,604986067048119;0,209089587083715;16000;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4967,42515848366;0,163694310673974;NA;1386,52890788143;1473,69017483379;1090,49451526659;0,180008521207193;2700,12781810789;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;661,30549803633;675,789593017127;728,197827613918;0,637365302778781;1912,09590833634;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;216,790322625713;18,8957242523197;221,229938551651;0,0710402864078851;355,201432039426;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;262,576988898218;0,231319622277907;NA;17,5051325932145;262,576988898218;NA;15;0,231319622277907;2002-05-24
"t= 125";129;22;5;5;2002;NA;37349,016498088;41674,9458576925;417,952434558116;1226,8484766471;627,367067760518;989,37820433639;NA;7000;3500;3;1;1;3;NA;23975;0,604986067048119;0,209089587083715;16125;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2859,27279264662;0,163694310673974;NA;417,952434558116;803,910532914366;594,874039251184;0,0460281087237304;690,421630855957;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;1226,8484766471;623,366795198805;671,709583516649;0,608932435033313;1826,79730509994;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;627,367067760518;18,5165317957128;216,790377370814;0,0684107713381451;342,053856690726;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14840,6730650458;0,231319622277907;NA;989,37820433639;14840,6730650458;NA;15;0,231319622277907;2002-05-31
"t= 126";130;23;2;6;2002;NA;37100,5027043596;42924,2853875055;92,1826650390431;392,322302045947;1407,71800072853;770,103399176151;NA;7000;3500;3;1;1;3;NA;27100;0,604986067048119;0,209089587083715;16250;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4272,73439986327;0,163694310673974;NA;92,1826650390431;303,547319793467;224,617557347822;0,00420922710983117;63,1384066474675;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;392,322302045947;1032,74586716338;1112,83645785082;0,768540607876851;2305,62182363055;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1407,71800072853;53,5843379555778;627,362023013651;0,380794833917049;1903,97416958525;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;11551,5509876423;0,231319622277907;NA;770,103399176151;11551,5509876423;NA;15;0,231319622277907;2002-06-07
